CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/27/2023,10:00,BROOKLYN,11222,40.722214,-73.95303,"(40.722214, -73.95303)",,,50        BEDFORD AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4602085,Sedan,,,,
01/29/2023,1:25,,,40.64254,-73.87652,"(40.64254, -73.87652)",BELT PARKWAY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4601187,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/29/2023,5:40,,,40.712833,-73.82741,"(40.712833, -73.82741)",QUEENS BOULEVARD,82 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4601614,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/26/2023,14:51,BRONX,10469,40.87121,-73.854576,"(40.87121, -73.854576)",YATES AVENUE,BURKE AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4601975,Station Wagon/Sport Utility Vehicle,,,,
01/29/2023,19:59,,,40.829098,-73.836494,"(40.829098, -73.836494)",BRUCKNER EXPRESSWAY,,,1,0,0,0,0,0,1,0,Unspecified,,,,,4601796,Station Wagon/Sport Utility Vehicle,,,,
01/29/2023,18:30,BROOKLYN,11208,,,,FOUNTAIN AVENUE,EGAN STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Following Too Closely,,,,4602052,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/29/2023,3:45,,,40.68046,-73.96136,"(40.68046, -73.96136)",ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,Pavement Defective,Unspecified,,,,4601292,Sedan,Sedan,,,
01/29/2023,8:00,,,40.778458,-73.76832,"(40.778458, -73.76832)",CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4601829,Sedan,,,,
11/28/2022,6:30,BROOKLYN,11201,40.702457,-73.98764,"(40.702457, -73.98764)",PEARL STREET,FRONT STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4602121,Sedan,,,,
01/28/2023,17:59,BRONX,10452,40.83955,-73.91595,"(40.83955, -73.91595)",EAST 170 STREET,WALTON AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4602031,Sedan,Bus,,,
01/29/2023,14:15,QUEENS,11422,40.66758,-73.737404,"(40.66758, -73.737404)",BROOKVILLE BOULEVARD,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4601335,Sedan,,,,
01/29/2023,4:00,QUEENS,11420,40.669735,-73.8085,"(40.669735, -73.8085)",133 AVENUE,130 PLACE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4601516,Taxi,,,,
01/28/2023,17:00,QUEENS,11368,40.743572,-73.86196,"(40.743572, -73.86196)",,,99-18     ALSTYNE AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4601914,Sedan,,,,
01/29/2023,13:30,BROOKLYN,11219,40.621563,-73.99831,"(40.621563, -73.99831)",,,6701      NEW UTRECHT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4601932,Sedan,,,,
01/28/2023,19:18,,,,,,VERRAZANO BRIDGE UPPER,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4601980,Sedan,Sedan,Sedan,,
01/21/2023,18:25,,,40.8511,-73.90468,"(40.8511, -73.90468)",EAST 179 STREET,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4601995,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/29/2023,5:00,,,40.756126,-73.816414,"(40.756126, -73.816414)",PARSONS BOULEVARD,ELM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4601473,Sedan,,,,
01/29/2023,16:14,BROOKLYN,11234,40.61487,-73.940796,"(40.61487, -73.940796)",EAST 33 STREET,AVENUE P,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4601403,Sedan,Bike,,,
01/29/2023,13:30,,,40.70145,-73.989624,"(40.70145, -73.989624)",BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4601466,Station Wagon/Sport Utility Vehicle,,,,
01/29/2023,15:35,BROOKLYN,11210,40.629505,-73.94416,"(40.629505, -73.94416)",AVENUE I,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4601411,Sedan,Sedan,,,
01/08/2023,17:45,BROOKLYN,11215,40.6644,-73.993935,"(40.6644, -73.993935)",18 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4602152,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
01/29/2023,7:25,,,40.76548,-73.913704,"(40.76548, -73.913704)",STEINWAY STREET,,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,4601490,Sedan,Sedan,,,
01/29/2023,11:53,MANHATTAN,10016,40.74577,-73.97043,"(40.74577, -73.97043)",EAST 38 STREET,FDR DRIVE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4601351,Station Wagon/Sport Utility Vehicle,Taxi,,,
01/29/2023,13:30,,,40.582726,-73.97321,"(40.582726, -73.97321)",WEST AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4601748,Station Wagon/Sport Utility Vehicle,,,,
01/29/2023,8:25,MANHATTAN,10032,40.834305,-73.94546,"(40.834305, -73.94546)",,,551       WEST 157 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4601863,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/28/2023,22:53,,,40.687935,-73.9154,"(40.687935, -73.9154)",HANCOCK STREET,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4602014,Sedan,Sedan,,,
01/29/2023,22:40,BRONX,10457,40.839676,-73.90011,"(40.839676, -73.90011)",EAST 172 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4601948,Sedan,Sedan,,,
01/25/2023,5:15,BRONX,10463,40.875057,-73.90451,"(40.875057, -73.90451)",,,2860      BAILEY AVENUE,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,Unspecified,,,4602004,Sedan,Sedan,Sedan,,
01/29/2023,2:00,,,40.742065,-73.909256,"(40.742065, -73.909256)",56 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4601372,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,
01/29/2023,17:30,,,40.69382,-73.72694,"(40.69382, -73.72694)",CROSS ISLAND PARKWAY,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,4601481,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
01/29/2023,20:30,,,,,,HUTCHINSON RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4601641,Sedan,,,,
01/27/2023,20:30,MANHATTAN,10040,40.85618,-73.92872,"(40.85618, -73.92872)",SAINT NICHOLAS AVENUE,WEST 192 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4601930,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/26/2023,15:50,MANHATTAN,10002,40.718555,-73.988205,"(40.718555, -73.988205)",ESSEX STREET,DELANCEY STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4602075,Sedan,Sedan,,,
01/29/2023,18:00,,,,,,NASSAU EXPRESSWAY,,,1,0,0,0,0,0,1,0,Tire Failure/Inadequate,Unspecified,,,,4601517,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/29/2023,11:45,BROOKLYN,11204,40.61905,-73.97966,"(40.61905, -73.97966)",,,5816      21 AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4601575,Station Wagon/Sport Utility Vehicle,,,,
01/26/2023,21:29,MANHATTAN,10019,40.766045,-73.983376,"(40.766045, -73.983376)",8 AVENUE,WEST 56 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4602165,Sedan,Sedan,,,
01/29/2023,3:23,BROOKLYN,11221,40.686703,-73.92683,"(40.686703, -73.92683)",PATCHEN AVENUE,PUTNAM AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4601439,Taxi,,,,
01/29/2023,19:40,BROOKLYN,11207,40.660892,-73.88522,"(40.660892, -73.88522)",,,2100      LINDEN BOULEVARD,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4602051,Sedan,Motorcycle,,,
01/29/2023,21:06,BROOKLYN,11203,40.658295,-73.93109,"(40.658295, -73.93109)",UTICA AVENUE,WINTHROP STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4601969,Station Wagon/Sport Utility Vehicle,,,,
01/22/2023,0:42,,,40.811638,-73.9316,"(40.811638, -73.9316)",MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4601986,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/29/2023,20:38,BROOKLYN,11207,40.679688,-73.89255,"(40.679688, -73.89255)",,,61        ARLINGTON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4602043,Sedan,,,,
01/14/2023,2:00,BRONX,10463,40.882294,-73.89581,"(40.882294, -73.89581)",,,3823      SEDGWICK AVENUE,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4602136,Station Wagon/Sport Utility Vehicle,,,,
01/29/2023,20:50,BROOKLYN,11236,40.641407,-73.91229,"(40.641407, -73.91229)",FARRAGUT ROAD,EAST 86 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4601723,Station Wagon/Sport Utility Vehicle,,,,
01/06/2023,6:54,QUEENS,11423,40.72326,-73.7628,"(40.72326, -73.7628)",,,87-10     204 STREET,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4602094,Sedan,,,,
01/09/2017,15:30,BROOKLYN,11234,40.619423,-73.91921,"(40.619423, -73.91921)",AVENUE N                        ,EAST 58 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3595883,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/20/2017,23:40,,,40.72766,-74.001396,"(40.72766, -74.001396)",WEST HOUSTON STREET             ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3602420,Taxi,Taxi,,,
01/19/2017,7:50,QUEENS,11374,40.711597,-73.85819,"(40.711597, -73.85819)",METROPOLITAN AVENUE             ,TROTTING COURSE LANE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3601186,Sedan,Sedan,,,
01/12/2017,9:50,,,40.771015,-73.9136,"(40.771015, -73.9136)",35 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3598026,Box Truck,,,,
01/19/2017,23:10,BROOKLYN,11209,40.62189,-74.02874,"(40.62189, -74.02874)",,,8704      4 AVENUE                      ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3603788,Sedan,Pick-up Truck,,,
01/19/2017,7:15,,,40.873737,-73.90593,"(40.873737, -73.90593)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3600678,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/28/2016,21:40,,,40.793186,-73.94057,"(40.793186, -73.94057)",,,2 AVENUE                                ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3588731,Sedan,Box Truck,,,
01/16/2017,14:36,,,40.75455,-73.74317,"(40.75455, -73.74317)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3599798,Sedan,Sedan,,,
01/04/2017,11:45,BROOKLYN,11205,40.6949,-73.953285,"(40.6949, -73.953285)",,,740       MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3592292,Sedan,Sedan,,,
01/09/2017,16:41,,,40.828407,-73.84392,"(40.828407, -73.84392)",BRUCKNER BOULEVARD              ,ZEREGA AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3596184,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
12/29/2016,10:40,QUEENS,11420,40.674603,-73.80526,"(40.674603, -73.80526)",ROCKAWAY BOULEVARD              ,133 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3588983,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/02/2017,11:15,BROOKLYN,11212,40.66255,-73.90893,"(40.66255, -73.90893)",ROCKAWAY AVENUE                 ,LIVONIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3606850,Sedan,Sedan,,,
01/07/2017,13:00,,,,,,NEW YOUR 117                    ,shady brook lane BEDFORD NY,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3617280,Sedan,Sedan,,,
01/07/2017,0:55,MANHATTAN,10075,40.771656,-73.95319,"(40.771656, -73.95319)",1 AVENUE                        ,EAST 78 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3594766,Box Truck,Sedan,,,
01/21/2017,16:15,MANHATTAN,10024,40.778805,-73.974075,"(40.778805, -73.974075)",CENTRAL PARK WEST               ,WEST 76 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Reaction to Uninvolved Vehicle,,,,3602589,Sedan,Sedan,,,
01/01/2017,13:00,,,40.67944,-73.89714,"(40.67944, -73.89714)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,Obstruction/Debris,,,,3592263,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/21/2017,11:45,,,40.730137,-73.92693,"(40.730137, -73.92693)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3601995,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/20/2017,9:34,,,40.771713,-73.94713,"(40.771713, -73.94713)",EAST 81 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3601470,Sedan,Sedan,,,
01/23/2017,9:00,,,,,,VANCORTLANDT PARK WEST          ,HILLMAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3614657,Pick-up Truck,,,,
01/02/2017,17:45,,,40.71705,-73.82324,"(40.71705, -73.82324)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3591069,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/09/2017,7:10,BROOKLYN,11207,40.66659,-73.89239,"(40.66659, -73.89239)",,,710       DUMONT AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3595015,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/19/2017,9:00,,,40.757484,-73.9896,"(40.757484, -73.9896)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3602098,Sedan,Taxi,,,
01/14/2017,3:45,,,40.70739,-73.94827,"(40.70739, -73.94827)",LORIMER STREET                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3601354,Taxi,Bike,,,
01/12/2017,16:00,QUEENS,11375,40.737953,-73.85109,"(40.737953, -73.85109)",HORACE HARDING EXPRESSWAY       ,PENROD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3597289,Station Wagon/Sport Utility Vehicle,Chassis Cab,,,
01/17/2017,17:40,,,40.843903,-73.927284,"(40.843903, -73.927284)",MAJOR DEEGAN EXPRESSWAY         ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3600036,Pick-up Truck,Sedan,,,
01/01/2017,3:48,MANHATTAN,10128,40.783306,-73.952805,"(40.783306, -73.952805)",LEXINGTON AVENUE                ,EAST 92 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590760,Taxi,,,,
01/12/2017,17:10,,,40.677483,-73.93033,"(40.677483, -73.93033)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3597791,Sedan,Sedan,,,
01/16/2017,16:00,,,40.73177,-73.866714,"(40.73177, -73.866714)",62 AVENUE                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3599408,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/06/2017,1:00,,,,,,WEST SHORE EXPRESSWAY           ,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3592869,Sedan,,,,
01/05/2017,23:40,BROOKLYN,11234,40.63333,-73.92069,"(40.63333, -73.92069)",AVENUE H                        ,EAST 58 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3594135,Taxi,Sedan,,,
01/12/2017,14:50,STATEN ISLAND,10306,40.57322,-74.106995,"(40.57322, -74.106995)",HYLAN BOULEVARD                 ,OTIS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,3597081,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
01/11/2017,18:07,BROOKLYN,11206,40.699997,-73.95723,"(40.699997, -73.95723)",BEDFORD AVENUE                  ,LYNCH STREET,,1,0,1,0,0,0,0,0,Other Vehicular,,,,,3599026,Bus,,,,
01/23/2017,19:30,BROOKLYN,11208,40.666725,-73.86977,"(40.666725, -73.86977)",EUCLID AVENUE                   ,LORING AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3603254,Sedan,,,,
12/26/2016,19:00,,,40.74209,-73.854324,"(40.74209, -73.854324)",108 STREET                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3587261,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/19/2017,8:45,BROOKLYN,11219,40.625042,-73.99534,"(40.625042, -73.99534)",62 STREET                       ,15 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3601115,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/31/2016,18:15,,,40.607685,-74.13892,"(40.607685, -74.13892)",STATEN ISLAND EXPRESSWAY        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3590658,Sedan,Sedan,,,
01/12/2017,8:13,BRONX,10460,40.83539,-73.887825,"(40.83539, -73.887825)",HOE AVENUE                      ,EAST 173 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3596863,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/12/2017,13:00,BROOKLYN,11219,40.628654,-73.99517,"(40.628654, -73.99517)",14 AVENUE                       ,58 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3597637,Sedan,Sedan,,,
01/02/2017,18:49,MANHATTAN,10032,40.83489,-73.93776,"(40.83489, -73.93776)",WEST 162 STREET                 ,EDGECOMBE AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3591929,Sedan,Sedan,,,
01/03/2017,5:03,BROOKLYN,11214,40.582615,-73.986275,"(40.582615, -73.986275)",,,2978      CROPSEY AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3591439,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
12/26/2016,13:50,BRONX,10460,40.834476,-73.89659,"(40.834476, -73.89659)",,,1404      CROTONA PARK EAST             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3591977,Sedan,,,,
01/13/2017,5:50,QUEENS,11377,40.741047,-73.91818,"(40.741047, -73.91818)",47 STREET                       ,47 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3599234,Pick-up Truck,,,,
01/21/2017,10:53,BROOKLYN,11221,40.69875,-73.923515,"(40.69875, -73.923515)",,,142       STOCKHOLM STREET              ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3602475,Station Wagon/Sport Utility Vehicle,,,,
01/05/2017,0:00,QUEENS,11436,40.683594,-73.80345,"(40.683594, -73.80345)",LINDEN BOULEVARD                ,140 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3592728,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
01/07/2017,7:30,BROOKLYN,11233,40.67538,-73.9082,"(40.67538, -73.9082)",EASTERN PARKWAY                 ,STONE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3593759,Station Wagon/Sport Utility Vehicle,,,,
01/23/2017,15:02,QUEENS,11378,,,,66 STREET                       ,52 DRIVE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3603326,Sedan,Sedan,,,
01/03/2017,19:10,BROOKLYN,11230,40.63529,-73.958206,"(40.63529, -73.958206)",OCEAN AVENUE                    ,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3592361,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/16/2017,13:30,QUEENS,11361,40.769352,-73.77198,"(40.769352, -73.77198)",35 AVENUE                       ,STONE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3602140,Box Truck,Sedan,,,
01/06/2017,14:00,MANHATTAN,10022,40.757698,-73.9694,"(40.757698, -73.9694)",EAST 53 STREET                  ,3 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3593138,Taxi,Bike,,,
01/11/2017,18:54,MANHATTAN,10128,40.787224,-73.95417,"(40.787224, -73.95417)",EAST 96 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3597019,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/28/2016,12:00,QUEENS,11385,40.709682,-73.89891,"(40.709682, -73.89891)",FRESH POND ROAD                 ,LINDEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3588833,Stake or Rack,Sedan,,,
01/11/2017,5:00,BRONX,10457,40.8517,-73.888596,"(40.8517, -73.888596)",,,2236      HUGHES AVENUE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3597620,Pick-up Truck,,,,
01/11/2017,8:40,,,40.825935,-73.85913,"(40.825935, -73.85913)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3601672,Station Wagon/Sport Utility Vehicle,,,,
12/31/2016,22:20,MANHATTAN,10002,40.7177,-73.979904,"(40.7177, -73.979904)",,,80        COLUMBIA STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589948,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/28/2016,14:53,,,40.890675,-73.89777,"(40.890675, -73.89777)",BROADWAY                        ,MANHATTAN COLLEGE PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3588576,Sedan,Sedan,,,
01/08/2017,18:50,QUEENS,11357,40.786476,-73.81628,"(40.786476, -73.81628)",15 ROAD                         ,149 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3594698,Sedan,Sedan,,,
01/05/2017,11:00,,,40.636242,-74.01237,"(40.636242, -74.01237)",61 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3822888,Station Wagon/Sport Utility Vehicle,,,,
01/21/2017,19:00,QUEENS,11361,40.75863,-73.78057,"(40.75863, -73.78057)",203 STREET                      ,43 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3601800,Sedan,Sedan,,,
01/06/2017,15:10,,,40.84519,-73.9112,"(40.84519, -73.9112)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3593355,Sedan,Pick-up Truck,,,
12/26/2016,23:45,,,40.623974,-74.14903,"(40.623974, -74.14903)",,,921       RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3587422,Dump,Station Wagon/Sport Utility Vehicle,,,
01/07/2017,17:15,,,40.86697,-73.837326,"(40.86697, -73.837326)",BARTOW AVENUE                   ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3593994,Bus,Sedan,,,
01/11/2017,14:50,,,40.770554,-73.83551,"(40.770554, -73.83551)",WHITESTONE EXPRESSWAY           ,ULMER STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3597001,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/12/2017,14:20,QUEENS,11435,40.709614,-73.814545,"(40.709614, -73.814545)",,,141-50    85 ROAD                       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3597159,Sedan,Station Wagon/Sport Utility Vehicle,,,
12/26/2016,4:05,,,40.738388,-73.80674,"(40.738388, -73.80674)",LONG ISLAND EXPRESSWAY          ,,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,3586782,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Box Truck,Sedan
01/08/2017,0:00,MANHATTAN,10001,,,,WEST 30 STREET                  ,12 AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3594621,Taxi,Taxi,,,
01/19/2017,18:44,MANHATTAN,10010,40.737648,-73.980385,"(40.737648, -73.980385)",,,310       EAST 23 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3601374,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/03/2017,16:40,,,40.770256,-73.91586,"(40.770256, -73.91586)",ASTORIA BOULEVARD               ,33 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3591851,Sedan,Sedan,,,
01/15/2017,3:30,MANHATTAN,10033,40.848118,-73.93089,"(40.848118, -73.93089)",WEST 181 STREET                 ,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3599025,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
